"search_index","sort","result_count","return_count","bias_dimension","bias_result_count"
"1169394","relevance","1264","200","kids","6"
"1169394","relevance","1264","200","elderly","71"
"1169394","relevance","1264","200","women","33"
"1169394","relevance","1264","200","non_us","21"
"1169394","date_desc","1264","200","race","2"
"1169394","date_desc","1264","200","sexual_minorities","0"
"1169394","date_desc","1264","200","kids","8"
"1169394","date_desc","1264","200","elderly","63"
"1169394","date_desc","1264","200","women","55"
"1169394","date_desc","1264","200","non_us","21"
"452241","relevance","3","3","race","0"
"452241","relevance","3","3","sexual_minorities","0"
"452241","relevance","3","3","kids","0"
"452241","relevance","3","3","elderly","0"
"452241","relevance","3","3","women","1"
"452241","relevance","3","3","non_us","0"
"452241","date_desc","3","3","race","0"
"452241","date_desc","3","3","sexual_minorities","0"
"452241","date_desc","3","3","kids","0"
"452241","date_desc","3","3","elderly","0"
"452241","date_desc","3","3","women","1"
"452241","date_desc","3","3","non_us","0"
"1114557","date_desc","158","158","race","9"
"1114557","date_desc","158","158","sexual_minorities","0"
"1114557","date_desc","158","158","kids","18"
"1114557","date_desc","158","158","elderly","19"
"1114557","date_desc","158","158","women","31"
"1114557","date_desc","158","158","non_us","35"
"419651","relevance","4","4","race","0"
"419651","relevance","4","4","sexual_minorities","0"
"419651","relevance","4","4","kids","0"
"419651","relevance","4","4","elderly","0"
"419651","relevance","4","4","women","0"
"419651","relevance","4","4","non_us","2"
"1114557","relevance","158","158","race","9"
"1114557","relevance","158","158","sexual_minorities","0"
"1114557","relevance","158","158","kids","18"
"1114557","relevance","158","158","elderly","19"
"1114557","relevance","158","158","women","31"
"1114557","relevance","158","158","non_us","35"
"419651","date_desc","4","4","race","0"
"419651","date_desc","4","4","sexual_minorities","0"
"419651","date_desc","4","4","kids","0"
"419651","date_desc","4","4","elderly","0"
"419651","date_desc","4","4","women","0"
"419651","date_desc","4","4","non_us","2"
"515051","relevance","4111","200","race","0"
"515051","relevance","4111","200","sexual_minorities","0"
"515051","relevance","4111","200","kids","71"
"515051","relevance","4111","200","elderly","15"
"515051","relevance","4111","200","women","14"
"515051","relevance","4111","200","non_us","6"
"515051","date_desc","4111","200","race","1"
"515051","date_desc","4111","200","sexual_minorities","0"
"515051","date_desc","4111","200","kids","36"
"515051","date_desc","4111","200","elderly","18"
"515051","date_desc","4111","200","women","34"
"515051","date_desc","4111","200","non_us","6"
"1127346","relevance","3","3","race","0"
"1127346","relevance","3","3","sexual_minorities","0"
"1127346","relevance","3","3","kids","1"
"1127346","relevance","3","3","elderly","1"
"1127346","relevance","3","3","women","1"
"1127346","relevance","3","3","non_us","2"
"1134418","relevance","860","200","race","4"
"1134418","relevance","860","200","sexual_minorities","0"
"1134418","relevance","860","200","kids","67"
"1134418","relevance","860","200","elderly","3"
"1134418","relevance","860","200","women","9"
"1134418","relevance","860","200","non_us","7"
"1134418","date_desc","860","200","race","2"
"1134418","date_desc","860","200","sexual_minorities","0"
"1134418","date_desc","860","200","kids","91"
"1134418","date_desc","860","200","elderly","10"
"1134418","date_desc","860","200","women","20"
"1134418","date_desc","860","200","non_us","23"
"1154718","relevance","46","46","race","1"
"1154718","relevance","46","46","sexual_minorities","0"
"1154718","relevance","46","46","kids","18"
"1154718","relevance","46","46","elderly","3"
"1154718","relevance","46","46","women","5"
"1154718","relevance","46","46","non_us","28"
"1127346","date_desc","3","3","race","0"
"1127346","date_desc","3","3","sexual_minorities","0"
"1127346","date_desc","3","3","kids","1"
"1127346","date_desc","3","3","elderly","1"
"1127346","date_desc","3","3","women","1"
"1127346","date_desc","3","3","non_us","2"
"68718","date_desc","11","11","race","1"
"68718","date_desc","11","11","sexual_minorities","0"
"68718","date_desc","11","11","kids","1"
"68718","date_desc","11","11","elderly","4"
"68718","date_desc","11","11","women","3"
"68718","date_desc","11","11","non_us","0"
"1154718","date_desc","46","46","race","1"
"1154718","date_desc","46","46","sexual_minorities","0"
"1154718","date_desc","46","46","kids","18"
"1154718","date_desc","46","46","elderly","3"
"1154718","date_desc","46","46","women","5"
"1154718","date_desc","46","46","non_us","28"
"68718","relevance","11","11","race","1"
"68718","relevance","11","11","sexual_minorities","0"
"68718","relevance","11","11","kids","1"
"68718","relevance","11","11","elderly","4"
"68718","relevance","11","11","women","3"
"68718","relevance","11","11","non_us","0"
"359530","relevance","2","2","race","0"
"359530","relevance","2","2","sexual_minorities","0"
"359530","relevance","2","2","kids","2"
"359530","relevance","2","2","elderly","0"
"359530","relevance","2","2","women","0"
"359530","relevance","2","2","non_us","0"
"359530","date_desc","2","2","race","0"
"359530","date_desc","2","2","sexual_minorities","0"
"359530","date_desc","2","2","kids","2"
"359530","date_desc","2","2","elderly","0"
"359530","date_desc","2","2","women","0"
"359530","date_desc","2","2","non_us","0"
"42561","relevance","72","72","race","2"
"42561","relevance","72","72","sexual_minorities","0"
"42561","relevance","72","72","kids","13"
"42561","relevance","72","72","elderly","14"
"42561","relevance","72","72","women","16"
"42561","relevance","72","72","non_us","4"
"42561","date_desc","72","72","race","2"
"42561","date_desc","72","72","sexual_minorities","0"
"42561","date_desc","72","72","kids","13"
"42561","date_desc","72","72","elderly","14"
"42561","date_desc","72","72","women","16"
"42561","date_desc","72","72","non_us","4"
"40796","relevance","1239","200","race","2"
"40796","relevance","1239","200","sexual_minorities","0"
"40796","relevance","1239","200","kids","190"
"40796","relevance","1239","200","elderly","9"
"40796","relevance","1239","200","women","52"
"40796","relevance","1239","200","non_us","20"
"40796","date_desc","1239","200","race","4"
"40796","date_desc","1239","200","sexual_minorities","0"
"40796","date_desc","1239","200","kids","193"
"40796","date_desc","1239","200","elderly","18"
"40796","date_desc","1239","200","women","62"
"40796","date_desc","1239","200","non_us","26"
"1128256","relevance","2","2","race","0"
"1128256","relevance","2","2","sexual_minorities","0"
"1128256","relevance","2","2","kids","1"
"1128256","relevance","2","2","elderly","0"
"1128256","relevance","2","2","women","1"
"1128256","relevance","2","2","non_us","0"
"1128256","date_desc","2","2","race","0"
"1128256","date_desc","2","2","sexual_minorities","0"
"1128256","date_desc","2","2","kids","1"
"1128256","date_desc","2","2","elderly","0"
"1128256","date_desc","2","2","women","1"
"1128256","date_desc","2","2","non_us","0"
"795469","date_desc","44","44","race","2"
"795469","date_desc","44","44","sexual_minorities","0"
"795469","date_desc","44","44","kids","4"
"795469","date_desc","44","44","elderly","23"
"795469","date_desc","44","44","women","4"
"795469","date_desc","44","44","non_us","6"
"795469","relevance","44","44","race","2"
"795469","relevance","44","44","sexual_minorities","0"
"795469","relevance","44","44","kids","4"
"795469","relevance","44","44","elderly","23"
"795469","relevance","44","44","women","4"
"795469","relevance","44","44","non_us","6"
"122557","relevance","7","7","race","0"
"122557","relevance","7","7","sexual_minorities","0"
"122557","relevance","7","7","kids","0"
"122557","relevance","7","7","elderly","2"
"122557","relevance","7","7","women","0"
"122557","relevance","7","7","non_us","0"
"122557","date_desc","7","7","race","0"
"122557","date_desc","7","7","sexual_minorities","0"
"122557","date_desc","7","7","kids","0"
"122557","date_desc","7","7","elderly","2"
"122557","date_desc","7","7","women","0"
"122557","date_desc","7","7","non_us","0"
"315091","date_desc","155","155","race","0"
"315091","date_desc","155","155","sexual_minorities","0"
"315091","date_desc","155","155","kids","29"
"315091","date_desc","155","155","elderly","45"
"315091","date_desc","155","155","women","9"
"315091","date_desc","155","155","non_us","22"
"315091","relevance","155","155","race","0"
"315091","relevance","155","155","sexual_minorities","0"
"315091","relevance","155","155","kids","29"
"315091","relevance","155","155","elderly","45"
"315091","relevance","155","155","women","9"
"315091","relevance","155","155","non_us","22"
"123495","relevance","2","2","race","0"
"123495","relevance","2","2","sexual_minorities","0"
"123495","relevance","2","2","kids","0"
"123495","relevance","2","2","elderly","1"
"123495","relevance","2","2","women","0"
"123495","relevance","2","2","non_us","1"
"960984","date_desc","22233","200","race","12"
"960984","date_desc","22233","200","sexual_minorities","0"
"960984","date_desc","22233","200","kids","69"
"960984","date_desc","22233","200","elderly","35"
"960984","date_desc","22233","200","women","50"
"960984","date_desc","22233","200","non_us","46"
"123495","date_desc","2","2","race","0"
"123495","date_desc","2","2","sexual_minorities","0"
"123495","date_desc","2","2","kids","0"
"123495","date_desc","2","2","elderly","1"
"123495","date_desc","2","2","women","0"
"123495","date_desc","2","2","non_us","1"
"960984","relevance","22233","200","race","6"
"960984","relevance","22233","200","sexual_minorities","0"
"960984","relevance","22233","200","kids","81"
"960984","relevance","22233","200","elderly","34"
"960984","relevance","22233","200","women","60"
"960984","relevance","22233","200","non_us","49"
"373537","relevance","888","200","race","2"
"373537","relevance","888","200","sexual_minorities","0"
"373537","relevance","888","200","kids","144"
"373537","relevance","888","200","elderly","12"
"373537","relevance","888","200","women","23"
"373537","relevance","888","200","non_us","12"
"373537","date_desc","888","200","race","2"
"373537","date_desc","888","200","sexual_minorities","0"
"373537","date_desc","888","200","kids","133"
"373537","date_desc","888","200","elderly","18"
"373537","date_desc","888","200","women","24"
"373537","date_desc","888","200","non_us","12"
"364515","relevance","82","82","race","0"
"364515","relevance","82","82","sexual_minorities","0"
"364515","relevance","82","82","kids","5"
"364515","relevance","82","82","elderly","1"
"364515","relevance","82","82","women","4"
"364515","relevance","82","82","non_us","3"
"261875","date_desc","15","15","race","0"
"261875","date_desc","15","15","sexual_minorities","0"
"261875","date_desc","15","15","kids","5"
"261875","date_desc","15","15","elderly","1"
"261875","date_desc","15","15","women","0"
"261875","date_desc","15","15","non_us","7"
"261875","relevance","15","15","race","0"
"261875","relevance","15","15","sexual_minorities","0"
"261875","relevance","15","15","kids","5"
"261875","relevance","15","15","elderly","1"
"261875","relevance","15","15","women","0"
"261875","relevance","15","15","non_us","7"
"364515","date_desc","82","82","race","0"
"364515","date_desc","82","82","sexual_minorities","0"
"364515","date_desc","82","82","kids","5"
"364515","date_desc","82","82","elderly","1"
"364515","date_desc","82","82","women","4"
"364515","date_desc","82","82","non_us","3"
"503919","relevance","12837","200","race","18"
"503919","relevance","12837","200","sexual_minorities","0"
"503919","relevance","12837","200","kids","20"
"503919","relevance","12837","200","elderly","49"
"503919","relevance","12837","200","women","180"
"503919","relevance","12837","200","non_us","57"
"208115","relevance","26","26","race","0"
"208115","relevance","26","26","sexual_minorities","0"
"208115","relevance","26","26","kids","5"
"208115","relevance","26","26","elderly","0"
"208115","relevance","26","26","women","0"
"208115","relevance","26","26","non_us","0"
"503919","date_desc","12837","200","race","13"
"503919","date_desc","12837","200","sexual_minorities","0"
"503919","date_desc","12837","200","kids","24"
"503919","date_desc","12837","200","elderly","34"
"503919","date_desc","12837","200","women","163"
"503919","date_desc","12837","200","non_us","36"
"648089","relevance","2","2","race","0"
"648089","relevance","2","2","sexual_minorities","0"
"648089","relevance","2","2","kids","0"
"648089","relevance","2","2","elderly","0"
"648089","relevance","2","2","women","0"
"648089","relevance","2","2","non_us","0"
"208115","date_desc","26","26","race","0"
"208115","date_desc","26","26","sexual_minorities","0"
"208115","date_desc","26","26","kids","5"
"208115","date_desc","26","26","elderly","0"
"208115","date_desc","26","26","women","0"
"208115","date_desc","26","26","non_us","0"
"648089","date_desc","2","2","race","0"
"648089","date_desc","2","2","sexual_minorities","0"
"648089","date_desc","2","2","kids","0"
"648089","date_desc","2","2","elderly","0"
"648089","date_desc","2","2","women","0"
"648089","date_desc","2","2","non_us","0"
"928273","relevance","1","1","race","0"
"928273","relevance","1","1","sexual_minorities","0"
"928273","relevance","1","1","kids","0"
"928273","relevance","1","1","elderly","0"
"928273","relevance","1","1","women","0"
"928273","relevance","1","1","non_us","0"
"928273","date_desc","1","1","race","0"
"928273","date_desc","1","1","sexual_minorities","0"
"928273","date_desc","1","1","kids","0"
"928273","date_desc","1","1","elderly","0"
"928273","date_desc","1","1","women","0"
"928273","date_desc","1","1","non_us","0"
"210887","relevance","459927","200","race","1"
"210887","relevance","459927","200","sexual_minorities","0"
"210887","relevance","459927","200","kids","25"
"210887","relevance","459927","200","elderly","7"
"210887","relevance","459927","200","women","17"
"210887","relevance","459927","200","non_us","26"
"210887","date_desc","459927","200","race","6"
"210887","date_desc","459927","200","sexual_minorities","1"
"210887","date_desc","459927","200","kids","24"
"210887","date_desc","459927","200","elderly","13"
"210887","date_desc","459927","200","women","29"
"210887","date_desc","459927","200","non_us","25"
"758592","relevance","322","200","race","2"
"758592","relevance","322","200","sexual_minorities","0"
"758592","relevance","322","200","kids","176"
"758592","relevance","322","200","elderly","18"
"758592","relevance","322","200","women","128"
"758592","relevance","322","200","non_us","112"
"758592","date_desc","322","200","race","2"
"758592","date_desc","322","200","sexual_minorities","0"
"758592","date_desc","322","200","kids","174"
"758592","date_desc","322","200","elderly","15"
"758592","date_desc","322","200","women","119"
"758592","date_desc","322","200","non_us","104"
"329035","date_desc","0","0","race","200"
"329035","date_desc","0","0","sexual_minorities","200"
"329035","date_desc","0","0","kids","200"
"329035","date_desc","0","0","elderly","200"
"329035","date_desc","0","0","women","200"
"329035","date_desc","0","0","non_us","200"
"329035","relevance","0","0","race","200"
"329035","relevance","0","0","sexual_minorities","200"
"329035","relevance","0","0","kids","200"
"329035","relevance","0","0","elderly","200"
"329035","relevance","0","0","women","200"
"329035","relevance","0","0","non_us","200"
"1146254","relevance","11","11","race","1"
"1146254","relevance","11","11","sexual_minorities","0"
"1146254","relevance","11","11","kids","11"
"1146254","relevance","11","11","elderly","2"
"1146254","relevance","11","11","women","0"
"1146254","relevance","11","11","non_us","1"
"1146254","date_desc","11","11","race","1"
"1146254","date_desc","11","11","sexual_minorities","0"
"1146254","date_desc","11","11","kids","11"
"1146254","date_desc","11","11","elderly","2"
"1146254","date_desc","11","11","women","0"
"1146254","date_desc","11","11","non_us","1"
"579446","relevance","5","5","race","1"
"579446","relevance","5","5","sexual_minorities","0"
"579446","relevance","5","5","kids","2"
"579446","relevance","5","5","elderly","0"
"579446","relevance","5","5","women","1"
"579446","relevance","5","5","non_us","0"
"579446","date_desc","5","5","race","1"
"579446","date_desc","5","5","sexual_minorities","0"
"579446","date_desc","5","5","kids","2"
"579446","date_desc","5","5","elderly","0"
"579446","date_desc","5","5","women","1"
"579446","date_desc","5","5","non_us","0"
"520961","relevance","11","11","race","0"
"520961","relevance","11","11","sexual_minorities","0"
"520961","relevance","11","11","kids","11"
"520961","relevance","11","11","elderly","1"
"520961","relevance","11","11","women","3"
"520961","relevance","11","11","non_us","0"
"520961","date_desc","11","11","race","0"
"520961","date_desc","11","11","sexual_minorities","0"
"520961","date_desc","11","11","kids","11"
"520961","date_desc","11","11","elderly","1"
"520961","date_desc","11","11","women","3"
"520961","date_desc","11","11","non_us","0"
"392792","relevance","158","158","race","2"
"392792","relevance","158","158","sexual_minorities","0"
"392792","relevance","158","158","kids","95"
"392792","relevance","158","158","elderly","5"
"392792","relevance","158","158","women","43"
"392792","relevance","158","158","non_us","33"
"392792","date_desc","158","158","race","2"
"392792","date_desc","158","158","sexual_minorities","0"
"392792","date_desc","158","158","kids","95"
"392792","date_desc","158","158","elderly","5"
"392792","date_desc","158","158","women","43"
"392792","date_desc","158","158","non_us","33"
"336401","date_desc","180","180","race","4"
"336401","date_desc","180","180","sexual_minorities","0"
"336401","date_desc","180","180","kids","2"
"336401","date_desc","180","180","elderly","100"
"336401","date_desc","180","180","women","78"
"336401","date_desc","180","180","non_us","68"
"336401","relevance","180","180","race","4"
"336401","relevance","180","180","sexual_minorities","0"
"336401","relevance","180","180","kids","2"
"336401","relevance","180","180","elderly","100"
"336401","relevance","180","180","women","78"
"336401","relevance","180","180","non_us","68"
"1143313","relevance","119","119","race","1"
"1143313","relevance","119","119","sexual_minorities","0"
"1143313","relevance","119","119","kids","25"
"1143313","relevance","119","119","elderly","14"
"1143313","relevance","119","119","women","36"
"1143313","relevance","119","119","non_us","6"
"1143313","date_desc","119","119","race","1"
"1143313","date_desc","119","119","sexual_minorities","0"
"1143313","date_desc","119","119","kids","25"
"1143313","date_desc","119","119","elderly","14"
"1143313","date_desc","119","119","women","36"
"1143313","date_desc","119","119","non_us","6"
"124421","relevance","43","43","race","1"
"124421","relevance","43","43","sexual_minorities","0"
"124421","relevance","43","43","kids","4"
"124421","relevance","43","43","elderly","1"
"124421","relevance","43","43","women","2"
"124421","relevance","43","43","non_us","2"
"124421","date_desc","43","43","race","1"
"124421","date_desc","43","43","sexual_minorities","0"
"124421","date_desc","43","43","kids","4"
"124421","date_desc","43","43","elderly","1"
"124421","date_desc","43","43","women","2"
"124421","date_desc","43","43","non_us","2"
"459542","date_desc","5588","200","race","1"
"459542","date_desc","5588","200","sexual_minorities","0"
"459542","date_desc","5588","200","kids","22"
"459542","date_desc","5588","200","elderly","23"
"459542","date_desc","5588","200","women","23"
"459542","date_desc","5588","200","non_us","28"
"459542","relevance","5588","200","race","0"
"459542","relevance","5588","200","sexual_minorities","0"
"459542","relevance","5588","200","kids","19"
"459542","relevance","5588","200","elderly","41"
"459542","relevance","5588","200","women","13"
"459542","relevance","5588","200","non_us","37"
"379391","relevance","3733","200","race","0"
"379391","relevance","3733","200","sexual_minorities","0"
"379391","relevance","3733","200","kids","4"
"379391","relevance","3733","200","elderly","2"
"379391","relevance","3733","200","women","4"
"379391","relevance","3733","200","non_us","2"
"379391","date_desc","3733","200","race","0"
"379391","date_desc","3733","200","sexual_minorities","0"
"379391","date_desc","3733","200","kids","11"
"379391","date_desc","3733","200","elderly","6"
"379391","date_desc","3733","200","women","9"
"379391","date_desc","3733","200","non_us","4"
"133539","relevance","80","80","race","0"
"133539","relevance","80","80","sexual_minorities","0"
"133539","relevance","80","80","kids","20"
"133539","relevance","80","80","elderly","8"
"133539","relevance","80","80","women","6"
"133539","relevance","80","80","non_us","10"
"509468","relevance","33569","200","race","1"
"509468","relevance","33569","200","sexual_minorities","0"
"509468","relevance","33569","200","kids","3"
"509468","relevance","33569","200","elderly","2"
"509468","relevance","33569","200","women","3"
"509468","relevance","33569","200","non_us","76"
"133539","date_desc","80","80","race","0"
"133539","date_desc","80","80","sexual_minorities","0"
"133539","date_desc","80","80","kids","20"
"133539","date_desc","80","80","elderly","8"
"133539","date_desc","80","80","women","6"
"133539","date_desc","80","80","non_us","10"
"32892","relevance","12","12","race","0"
"32892","relevance","12","12","sexual_minorities","0"
"32892","relevance","12","12","kids","4"
"32892","relevance","12","12","elderly","0"
"32892","relevance","12","12","women","1"
"32892","relevance","12","12","non_us","0"
"509468","date_desc","33569","200","race","1"
"509468","date_desc","33569","200","sexual_minorities","0"
"509468","date_desc","33569","200","kids","13"
"509468","date_desc","33569","200","elderly","3"
"509468","date_desc","33569","200","women","16"
"509468","date_desc","33569","200","non_us","14"
"32892","date_desc","12","12","race","0"
"32892","date_desc","12","12","sexual_minorities","0"
"32892","date_desc","12","12","kids","4"
"32892","date_desc","12","12","elderly","0"
"32892","date_desc","12","12","women","1"
"32892","date_desc","12","12","non_us","0"
"1238114","date_desc","110","110","race","0"
"1238114","date_desc","110","110","sexual_minorities","0"
"1238114","date_desc","110","110","kids","6"
"1238114","date_desc","110","110","elderly","5"
"1238114","date_desc","110","110","women","1"
"1238114","date_desc","110","110","non_us","0"
"1238114","relevance","110","110","race","0"
"1238114","relevance","110","110","sexual_minorities","0"
"1238114","relevance","110","110","kids","6"
"1238114","relevance","110","110","elderly","5"
"1238114","relevance","110","110","women","1"
"1238114","relevance","110","110","non_us","0"
"803091","relevance","3","3","race","0"
"803091","relevance","3","3","sexual_minorities","0"
"803091","relevance","3","3","kids","0"
"803091","relevance","3","3","elderly","0"
"803091","relevance","3","3","women","0"
"803091","relevance","3","3","non_us","0"
"803091","date_desc","3","3","race","0"
"803091","date_desc","3","3","sexual_minorities","0"
"803091","date_desc","3","3","kids","0"
"803091","date_desc","3","3","elderly","0"
"803091","date_desc","3","3","women","0"
"803091","date_desc","3","3","non_us","0"
"528222","relevance","1479","200","race","2"
"528222","relevance","1479","200","sexual_minorities","0"
"528222","relevance","1479","200","kids","61"
"528222","relevance","1479","200","elderly","21"
"528222","relevance","1479","200","women","25"
"528222","relevance","1479","200","non_us","30"
"528222","date_desc","1479","200","race","5"
"528222","date_desc","1479","200","sexual_minorities","0"
"528222","date_desc","1479","200","kids","31"
"528222","date_desc","1479","200","elderly","21"
"528222","date_desc","1479","200","women","28"
"528222","date_desc","1479","200","non_us","31"
"49781","relevance","642","200","race","1"
"49781","relevance","642","200","sexual_minorities","0"
"49781","relevance","642","200","kids","29"
"49781","relevance","642","200","elderly","6"
"49781","relevance","642","200","women","15"
"49781","relevance","642","200","non_us","50"
"49781","date_desc","642","200","race","0"
"49781","date_desc","642","200","sexual_minorities","0"
"49781","date_desc","642","200","kids","13"
"49781","date_desc","642","200","elderly","7"
"49781","date_desc","642","200","women","6"
"49781","date_desc","642","200","non_us","45"
"315307","date_desc","276","200","race","4"
"315307","date_desc","276","200","sexual_minorities","0"
"315307","date_desc","276","200","kids","12"
"315307","date_desc","276","200","elderly","13"
"315307","date_desc","276","200","women","10"
"315307","date_desc","276","200","non_us","21"
"315307","relevance","276","200","race","3"
"315307","relevance","276","200","sexual_minorities","0"
"315307","relevance","276","200","kids","15"
"315307","relevance","276","200","elderly","13"
"315307","relevance","276","200","women","10"
"315307","relevance","276","200","non_us","16"
"1173589","date_desc","15572","200","race","1"
"1173589","date_desc","15572","200","sexual_minorities","0"
"1173589","date_desc","15572","200","kids","5"
"1173589","date_desc","15572","200","elderly","0"
"1173589","date_desc","15572","200","women","0"
"1173589","date_desc","15572","200","non_us","9"
"1147738","relevance","158","158","race","0"
"1147738","relevance","158","158","sexual_minorities","0"
"1147738","relevance","158","158","kids","8"
"1147738","relevance","158","158","elderly","6"
"1147738","relevance","158","158","women","2"
"1147738","relevance","158","158","non_us","1"
"1173589","relevance","15572","200","race","0"
"1173589","relevance","15572","200","sexual_minorities","0"
"1173589","relevance","15572","200","kids","4"
"1173589","relevance","15572","200","elderly","1"
"1173589","relevance","15572","200","women","0"
"1173589","relevance","15572","200","non_us","7"
"1147738","date_desc","158","158","race","0"
"1147738","date_desc","158","158","sexual_minorities","0"
"1147738","date_desc","158","158","kids","8"
"1147738","date_desc","158","158","elderly","6"
"1147738","date_desc","158","158","women","2"
"1147738","date_desc","158","158","non_us","1"
"50829","relevance","1960","200","race","5"
"50829","relevance","1960","200","sexual_minorities","1"
"50829","relevance","1960","200","kids","199"
"50829","relevance","1960","200","elderly","35"
"50829","relevance","1960","200","women","164"
"50829","relevance","1960","200","non_us","47"
"50829","date_desc","1960","200","race","6"
"50829","date_desc","1960","200","sexual_minorities","7"
"50829","date_desc","1960","200","kids","197"
"50829","date_desc","1960","200","elderly","45"
"50829","date_desc","1960","200","women","175"
"50829","date_desc","1960","200","non_us","70"
"426726","relevance","4","4","race","0"
"426726","relevance","4","4","sexual_minorities","0"
"426726","relevance","4","4","kids","1"
"426726","relevance","4","4","elderly","0"
"426726","relevance","4","4","women","1"
"426726","relevance","4","4","non_us","0"
"206156","relevance","4","4","race","0"
"206156","relevance","4","4","sexual_minorities","0"
"206156","relevance","4","4","kids","2"
"206156","relevance","4","4","elderly","0"
"206156","relevance","4","4","women","3"
"206156","relevance","4","4","non_us","0"
"426726","date_desc","4","4","race","0"
"426726","date_desc","4","4","sexual_minorities","0"
"426726","date_desc","4","4","kids","1"
"426726","date_desc","4","4","elderly","0"
"426726","date_desc","4","4","women","1"
"426726","date_desc","4","4","non_us","0"
"206156","date_desc","4","4","race","0"
"206156","date_desc","4","4","sexual_minorities","0"
"206156","date_desc","4","4","kids","2"
"206156","date_desc","4","4","elderly","0"
"206156","date_desc","4","4","women","3"
"206156","date_desc","4","4","non_us","0"
"846221","date_desc","1152","200","race","5"
"846221","date_desc","1152","200","sexual_minorities","0"
"846221","date_desc","1152","200","kids","25"
"846221","date_desc","1152","200","elderly","47"
"846221","date_desc","1152","200","women","15"
"846221","date_desc","1152","200","non_us","38"
"337915","relevance","43364","200","race","2"
"337915","relevance","43364","200","sexual_minorities","0"
"337915","relevance","43364","200","kids","17"
"337915","relevance","43364","200","elderly","11"
"337915","relevance","43364","200","women","19"
"337915","relevance","43364","200","non_us","14"
"846221","relevance","1152","200","race","7"
"846221","relevance","1152","200","sexual_minorities","0"
"846221","relevance","1152","200","kids","16"
"846221","relevance","1152","200","elderly","20"
"846221","relevance","1152","200","women","9"
"846221","relevance","1152","200","non_us","17"
"337915","date_desc","43364","200","race","7"
"337915","date_desc","43364","200","sexual_minorities","0"
"337915","date_desc","43364","200","kids","34"
"337915","date_desc","43364","200","elderly","33"
"337915","date_desc","43364","200","women","95"
"337915","date_desc","43364","200","non_us","27"
"1059541","relevance","15901","200","race","4"
"1059541","relevance","15901","200","sexual_minorities","0"
"1059541","relevance","15901","200","kids","44"
"1059541","relevance","15901","200","elderly","6"
"1059541","relevance","15901","200","women","15"
"1059541","relevance","15901","200","non_us","10"
"676049","relevance","485","200","race","4"
"676049","relevance","485","200","sexual_minorities","0"
"676049","relevance","485","200","kids","19"
"676049","relevance","485","200","elderly","3"
"676049","relevance","485","200","women","21"
"676049","relevance","485","200","non_us","26"
"1059541","date_desc","15901","200","race","2"
"1059541","date_desc","15901","200","sexual_minorities","0"
"1059541","date_desc","15901","200","kids","14"
"1059541","date_desc","15901","200","elderly","4"
"1059541","date_desc","15901","200","women","9"
"1059541","date_desc","15901","200","non_us","11"
"676049","date_desc","485","200","race","3"
"676049","date_desc","485","200","sexual_minorities","0"
"676049","date_desc","485","200","kids","15"
"676049","date_desc","485","200","elderly","3"
"676049","date_desc","485","200","women","20"
"676049","date_desc","485","200","non_us","21"
"21831","relevance","80","80","race","0"
"21831","relevance","80","80","sexual_minorities","0"
"21831","relevance","80","80","kids","5"
"21831","relevance","80","80","elderly","3"
"21831","relevance","80","80","women","3"
"21831","relevance","80","80","non_us","2"
"21831","date_desc","80","80","race","0"
"21831","date_desc","80","80","sexual_minorities","0"
"21831","date_desc","80","80","kids","5"
"21831","date_desc","80","80","elderly","3"
"21831","date_desc","80","80","women","3"
"21831","date_desc","80","80","non_us","2"
"650242","relevance","7891","200","race","0"
"650242","relevance","7891","200","sexual_minorities","0"
"650242","relevance","7891","200","kids","11"
"650242","relevance","7891","200","elderly","1"
"650242","relevance","7891","200","women","1"
"650242","relevance","7891","200","non_us","50"
"650242","date_desc","7891","200","race","0"
"650242","date_desc","7891","200","sexual_minorities","0"
"650242","date_desc","7891","200","kids","5"
"650242","date_desc","7891","200","elderly","2"
"650242","date_desc","7891","200","women","1"
"650242","date_desc","7891","200","non_us","11"
"1197919","relevance","88599","200","race","4"
"1197919","relevance","88599","200","sexual_minorities","0"
"1197919","relevance","88599","200","kids","13"
"1197919","relevance","88599","200","elderly","25"
"1197919","relevance","88599","200","women","102"
"1197919","relevance","88599","200","non_us","21"
"1197919","date_desc","88599","200","race","3"
"1197919","date_desc","88599","200","sexual_minorities","0"
"1197919","date_desc","88599","200","kids","11"
"1197919","date_desc","88599","200","elderly","29"
"1197919","date_desc","88599","200","women","60"
"1197919","date_desc","88599","200","non_us","21"
"1218513","date_desc","79","79","race","0"
"1218513","date_desc","79","79","sexual_minorities","0"
"1218513","date_desc","79","79","kids","0"
"1218513","date_desc","79","79","elderly","1"
"1218513","date_desc","79","79","women","0"
"1218513","date_desc","79","79","non_us","1"
"1218513","relevance","79","79","race","0"
"1218513","relevance","79","79","sexual_minorities","0"
"1218513","relevance","79","79","kids","0"
"1218513","relevance","79","79","elderly","1"
"1218513","relevance","79","79","women","0"
"1218513","relevance","79","79","non_us","1"
"1038911","date_desc","832","200","race","0"
"1038911","date_desc","832","200","sexual_minorities","0"
"1038911","date_desc","832","200","kids","8"
"1038911","date_desc","832","200","elderly","5"
"1038911","date_desc","832","200","women","8"
"1038911","date_desc","832","200","non_us","4"
"1038911","relevance","832","200","race","1"
"1038911","relevance","832","200","sexual_minorities","0"
