"search_index","sort","result_count","return_count","error_count","bias_dimension","bias_result_count"
"281223","date_desc","29","29","0","non_us","0"
"1290928","relevance","595","200","0","race","0"
"1290928","relevance","595","200","0","sexual_minorities","0"
"1290928","relevance","595","200","0","kids","3"
"1290928","relevance","595","200","0","elderly","8"
"1290928","relevance","595","200","0","women","4"
"1290928","relevance","595","200","0","non_us","0"
"1290928","date_desc","595","200","0","race","0"
"1290928","date_desc","595","200","0","sexual_minorities","0"
"1290928","date_desc","595","200","0","kids","4"
"1290928","date_desc","595","200","0","elderly","6"
"1290928","date_desc","595","200","0","women","3"
"1290928","date_desc","595","200","0","non_us","0"
"1036031","relevance","13","13","0","race","0"
"1036031","relevance","13","13","0","sexual_minorities","0"
"1036031","relevance","13","13","0","kids","3"
"1036031","relevance","13","13","0","elderly","0"
"1036031","relevance","13","13","0","women","0"
"1036031","relevance","13","13","0","non_us","0"
"1036031","date_desc","13","13","0","race","0"
"1036031","date_desc","13","13","0","sexual_minorities","0"
"1036031","date_desc","13","13","0","kids","3"
"1036031","date_desc","13","13","0","elderly","0"
"1036031","date_desc","13","13","0","women","0"
"1036031","date_desc","13","13","0","non_us","0"
"561933","relevance","2","2","0","race","0"
"561933","relevance","2","2","0","sexual_minorities","0"
"561933","relevance","2","2","0","kids","2"
"561933","relevance","2","2","0","elderly","0"
"561933","relevance","2","2","0","women","0"
"561933","relevance","2","2","0","non_us","0"
"561933","date_desc","2","2","0","race","0"
"561933","date_desc","2","2","0","sexual_minorities","0"
"561933","date_desc","2","2","0","kids","2"
"561933","date_desc","2","2","0","elderly","0"
"561933","date_desc","2","2","0","women","0"
"561933","date_desc","2","2","0","non_us","0"
"622714","relevance","40","40","0","race","0"
"622714","relevance","40","40","0","sexual_minorities","0"
"622714","relevance","40","40","0","kids","1"
"622714","relevance","40","40","0","elderly","0"
"622714","relevance","40","40","0","women","0"
"622714","relevance","40","40","0","non_us","0"
"622714","date_desc","40","40","0","race","0"
"622714","date_desc","40","40","0","sexual_minorities","0"
"622714","date_desc","40","40","0","kids","1"
"622714","date_desc","40","40","0","elderly","0"
"622714","date_desc","40","40","0","women","0"
"622714","date_desc","40","40","0","non_us","0"
"202006","relevance","21741","200","0","race","2"
"202006","relevance","21741","200","0","sexual_minorities","0"
"202006","relevance","21741","200","0","kids","49"
"202006","relevance","21741","200","0","elderly","12"
"202006","relevance","21741","200","0","women","37"
"202006","relevance","21741","200","0","non_us","59"
"202006","date_desc","21741","200","0","race","1"
"202006","date_desc","21741","200","0","sexual_minorities","0"
"202006","date_desc","21741","200","0","kids","20"
"202006","date_desc","21741","200","0","elderly","10"
"202006","date_desc","21741","200","0","women","8"
"202006","date_desc","21741","200","0","non_us","18"
"16145","relevance","225","200","0","race","1"
"16145","relevance","225","200","0","sexual_minorities","0"
"16145","relevance","225","200","0","kids","50"
"16145","relevance","225","200","0","elderly","11"
"16145","relevance","225","200","0","women","20"
"16145","relevance","225","200","0","non_us","3"
"16145","date_desc","225","200","0","race","0"
"16145","date_desc","225","200","0","sexual_minorities","0"
"16145","date_desc","225","200","0","kids","48"
"16145","date_desc","225","200","0","elderly","10"
"16145","date_desc","225","200","0","women","19"
"16145","date_desc","225","200","0","non_us","3"
"324652","relevance","9713","200","0","race","1"
